currency,date,value
zar,2013-04-19,12.0022
zar,2013-04-22,12.1109
zar,2013-04-23,12.0034
zar,2013-04-24,11.9395
zar,2013-04-25,11.8804
zar,2013-04-26,11.8612
zar,2013-04-29,11.747
zar,2013-04-30,11.8045
zar,2013-05-02,11.8585
zar,2013-05-03,11.7437
zar,2013-05-06,11.7695
zar,2013-05-07,11.8722
zar,2013-05-08,11.9058
zar,2013-05-09,11.8038
zar,2013-05-10,11.8092
zar,2013-05-13,11.7993
zar,2013-05-14,11.956
zar,2013-05-15,11.982
zar,2013-05-16,12.072
zar,2013-05-17,12.0764
zar,2013-05-20,12.1601
zar,2013-05-21,12.289
zar,2013-05-22,12.2836
zar,2013-05-23,12.3661
zar,2013-05-24,12.3724
zar,2013-05-27,12.4424
zar,2013-05-28,12.5693
zar,2013-05-29,12.6714
zar,2013-05-30,12.9347
zar,2013-05-31,13.2174
zar,2013-06-03,12.9658
zar,2013-06-04,12.7074
zar,2013-06-05,12.9501
zar,2013-06-06,13.045
zar,2013-06-07,13.2402
zar,2013-06-10,13.409
zar,2013-06-11,13.6365
zar,2013-06-12,13.2994
zar,2013-06-13,13.2293
zar,2013-06-14,13.2051
zar,2013-06-17,13.1706
zar,2013-06-18,13.4148
zar,2013-06-19,13.3336
zar,2013-06-20,13.4884
zar,2013-06-21,13.4906
zar,2013-06-24,13.2811
zar,2013-06-25,13.109
zar,2013-06-26,13.1663
zar,2013-06-27,12.964
zar,2013-06-28,13.0704
zar,2013-07-01,12.9526
zar,2013-07-02,12.9389
zar,2013-07-03,13.064
zar,2013-07-04,13.0791
zar,2013-07-05,12.889
zar,2013-07-08,13.0845
zar,2013-07-09,12.9045
zar,2013-07-10,12.871
zar,2013-07-11,12.9828
zar,2013-07-12,13.093
zar,2013-07-15,12.9362
zar,2013-07-16,12.8506
zar,2013-07-17,13.0168
zar,2013-07-18,12.9075
zar,2013-07-19,12.9325
zar,2013-07-22,12.9458
zar,2013-07-23,12.9495
zar,2013-07-24,12.75
zar,2013-07-25,12.9619
zar,2013-07-26,12.9164
zar,2013-07-29,13.0362
zar,2013-07-30,13.1126
zar,2013-07-31,13.074
zar,2013-08-01,13.0772
zar,2013-08-02,13.233
zar,2013-08-05,13.0548
zar,2013-08-06,13.1232
zar,2013-08-07,13.2109
zar,2013-08-08,13.193
zar,2013-08-09,13.0667
zar,2013-08-12,13.1175
zar,2013-08-13,13.2219
zar,2013-08-14,13.2129
zar,2013-08-15,13.2225
zar,2013-08-16,13.3438
zar,2013-08-19,13.5749
zar,2013-08-20,13.6055
zar,2013-08-21,13.6506
zar,2013-08-22,13.7713
zar,2013-08-23,13.6968
zar,2013-08-26,13.6883
zar,2013-08-27,13.8661
zar,2013-08-28,13.9236
zar,2013-08-29,13.6964
zar,2013-08-30,13.667
zar,2013-09-02,13.4816
zar,2013-09-03,13.5958
zar,2013-09-04,13.4904
zar,2013-09-05,13.5963
zar,2013-09-06,13.3552
zar,2013-09-09,13.2238
zar,2013-09-10,13.2383
zar,2013-09-11,13.168
zar,2013-09-12,13.194
zar,2013-09-13,13.2467
zar,2013-09-16,13.023
zar,2013-09-17,13.138
zar,2013-09-18,13.1304
zar,2013-09-19,13.0449
zar,2013-09-20,13.23
zar,2013-09-23,13.287
zar,2013-09-24,13.3062
zar,2013-09-25,13.3655
zar,2013-09-26,13.4725
zar,2013-09-27,13.716
zar,2013-09-30,13.5985
zar,2013-10-01,13.6385
zar,2013-10-02,13.6652
zar,2013-10-03,13.725
zar,2013-10-04,13.5862
zar,2013-10-07,13.6152
zar,2013-10-08,13.4645
zar,2013-10-09,13.5072
zar,2013-10-10,13.4895
zar,2013-10-11,13.3883
zar,2013-10-14,13.4792
zar,2013-10-15,13.4201
zar,2013-10-16,13.511
zar,2013-10-17,13.4557
zar,2013-10-18,13.3871
zar,2013-10-21,13.4597
